"","gender","age_group","education","unemployed","have_partner","depressed","children_presence","housing_financial_difficulties","selfrated_health","critical_job","weight"
"3408","f","_4","high","no","yes","no","no","yes","average","no",0.0234500898350788
"3409","m","_1","low","yes","no","no","no","yes","average","no",0.280700189422051
"3410","f","_1","low","yes","no","no","no","yes","average","no",0.51376319266825
"3411","m","_2","low","yes","no","no","no","yes","average","no",1.32053559829318
"3412","f","_2","low","yes","no","no","no","yes","average","no",2.10266923732845
"3413","m","_3","low","yes","no","no","no","yes","average","no",2.19517005048026
"3414","f","_3","low","yes","no","no","no","yes","average","no",3.79514048390257
"3415","m","_4","low","yes","no","no","no","yes","average","no",0.630663729251867
"3416","f","_4","low","yes","no","no","no","yes","average","no",0.760838910530775
"3417","m","_1","middle","yes","no","no","no","yes","average","no",3.94053859795948
"3418","f","_1","middle","yes","no","no","no","yes","average","no",10.7011495005857
"3419","m","_2","middle","yes","no","no","no","yes","average","no",5.84876982460155
"3420","f","_2","middle","yes","no","no","no","yes","average","no",13.8178330842724
"3421","m","_3","middle","yes","no","no","no","yes","average","no",5.72844333781713
"3422","f","_3","middle","yes","no","no","no","yes","average","no",14.6943667098596
"3423","m","_4","middle","yes","no","no","no","yes","average","no",1.18348031540361
"3424","f","_4","middle","yes","no","no","no","yes","average","no",2.11841217373981
"3425","m","_1","high","yes","no","no","no","yes","average","no",14.1194161579645
"3426","f","_1","high","yes","no","no","no","yes","average","no",32.9777151229088
"3427","m","_2","high","yes","no","no","no","yes","average","no",13.1848951027615
"3428","f","_2","high","yes","no","no","no","yes","average","no",26.7905153856907
"3429","m","_3","high","yes","no","no","no","yes","average","no",9.55316730526014
"3430","f","_3","high","yes","no","no","no","yes","average","no",21.0761176081035
"3431","m","_4","high","yes","no","no","no","yes","average","no",2.48080642858601
"3432","f","_4","high","yes","no","no","no","yes","average","no",3.81919014401989
"3433","m","_1","low","no","no","no","no","yes","average","no",0.00473051947476312
"3434","f","_1","low","no","no","no","no","yes","average","no",0.0078919439550991
"3435","m","_2","low","no","no","no","no","yes","average","no",0.0143144571971746
"3436","f","_2","low","no","no","no","no","yes","average","no",0.0207754580780101
"3437","m","_3","low","no","no","no","no","yes","average","no",0.021989679345229
"3438","f","_3","low","no","no","no","no","yes","average","no",0.0346524113157903
"3439","m","_4","low","no","no","no","no","yes","average","no",0.00877261604071044
"3440","f","_4","low","no","no","no","no","yes","average","no",0.0096467019029629
"3441","m","_1","middle","no","no","no","no","yes","average","no",0.0832524074863532
"3442","f","_1","middle","no","no","no","no","yes","average","no",0.206075576371022
"3443","m","_2","middle","no","no","no","no","yes","average","no",0.079481194933353
"3444","f","_2","middle","no","no","no","no","yes","average","no",0.171157004089022
"3445","m","_3","middle","no","no","no","no","yes","average","no",0.0719386752042319
"3446","f","_3","middle","no","no","no","no","yes","average","no",0.168202158316518
"3447","m","_4","middle","no","no","no","no","yes","average","no",0.0206379897409879
"3448","f","_4","middle","no","no","no","no","yes","average","no",0.0336722155833914
"3449","m","_1","high","no","no","no","no","yes","average","no",0.420992397859275
"3450","f","_1","high","no","no","no","no","yes","average","no",0.896257809847792
"3451","m","_2","high","no","no","no","no","yes","average","no",0.252867395662743
"3452","f","_2","high","no","no","no","no","yes","average","no",0.468330132750323
"3453","m","_3","high","no","no","no","no","yes","average","no",0.169312685018341
"3454","f","_3","high","no","no","no","no","yes","average","no",0.34047686150498
"3455","m","_4","high","no","no","no","no","yes","average","no",0.0610541980758705
"3456","f","_4","high","no","no","no","no","yes","average","no",0.085673953829066
"3457","m","_1","low","yes","yes","yes","yes","no","average","no",0.000108589593419018
"3458","f","_1","low","yes","yes","yes","yes","no","average","no",0.000322561831023685
"3459","m","_2","low","yes","yes","yes","yes","no","average","no",0.00716108773258508
"3460","f","_2","low","yes","yes","yes","yes","no","average","no",0.0185056493786484
"3461","m","_3","low","yes","yes","yes","yes","no","average","no",0.0526516118970299
"3462","f","_3","low","yes","yes","yes","yes","no","average","no",0.147732431748433
"3463","m","_4","low","yes","yes","yes","yes","no","average","no",0.0135542196619304
"3464","f","_4","low","yes","yes","yes","yes","no","average","no",0.0265383469395435
"3465","m","_1","middle","yes","yes","yes","yes","no","average","no",0.0011098362351198
"3466","f","_1","middle","yes","yes","yes","yes","no","average","no",0.00489145691963372
"3467","m","_2","middle","yes","yes","yes","yes","no","average","no",0.0230914510416299
"3468","f","_2","middle","yes","yes","yes","yes","no","average","no",0.0885382887234481
"3469","m","_3","middle","yes","yes","yes","yes","no","average","no",0.100031766235443
"3470","f","_3","middle","yes","yes","yes","yes","no","average","no",0.416444064500219
"3471","m","_4","middle","yes","yes","yes","yes","no","average","no",0.0185180612702376
"3472","f","_4","middle","yes","yes","yes","yes","no","average","no",0.0537959311047701
"3473","m","_1","high","yes","yes","yes","yes","no","average","no",0.00154830338056173
"3474","f","_1","high","yes","yes","yes","yes","no","average","no",0.00586900355401684
"3475","m","_2","high","yes","yes","yes","yes","no","average","no",0.0202674626808462
"3476","f","_2","high","yes","yes","yes","yes","no","average","no",0.0668356627381513
"3477","m","_3","high","yes","yes","yes","yes","no","average","no",0.0649508304122844
"3478","f","_3","high","yes","yes","yes","yes","no","average","no",0.232558611081527
"3479","m","_4","high","yes","yes","yes","yes","no","average","no",0.0151134413666513
"3480","f","_4","high","yes","yes","yes","yes","no","average","no",0.0377612406862445
"3481","m","_1","low","no","yes","yes","yes","no","average","no",5.46135805248671e-06
"3482","f","_1","low","no","yes","yes","yes","no","average","no",1.4787007572735e-05
"3483","m","_2","low","no","yes","yes","yes","no","average","no",0.000231659481361902
"3484","f","_2","low","no","yes","yes","yes","no","average","no",0.00054567026813178
"3485","m","_3","low","no","yes","yes","yes","no","average","no",0.0015740144436299
"3486","f","_3","low","no","yes","yes","yes","no","average","no",0.00402557353969864
"3487","m","_4","low","no","yes","yes","yes","no","average","no",0.000562667849906655
"3488","f","_4","low","no","yes","yes","yes","no","average","no",0.00100416787848985
"3489","m","_1","middle","no","yes","yes","yes","no","average","no",6.99755675616311e-05
"3490","f","_1","middle","no","yes","yes","yes","no","average","no",0.000281112811634468
"3491","m","_2","middle","no","yes","yes","yes","no","average","no",0.000936477604926164
"3492","f","_2","middle","no","yes","yes","yes","no","average","no",0.00327289574629674
"3493","m","_3","middle","no","yes","yes","yes","no","average","no",0.00374895360073108
"3494","f","_3","middle","no","yes","yes","yes","no","average","no",0.0142260287207981
"3495","m","_4","middle","no","yes","yes","yes","no","average","no",0.000963714036083647
"3496","f","_4","middle","no","yes","yes","yes","no","average","no",0.00255186075352618
"3497","m","_1","high","no","yes","yes","yes","no","average","no",0.000137771659900771
"3498","f","_1","high","no","yes","yes","yes","no","average","no",0.000476017673821485
"3499","m","_2","high","no","yes","yes","yes","no","average","no",0.00116001032001046
"3500","f","_2","high","no","yes","yes","yes","no","average","no",0.00348678850940854
"3501","m","_3","high","no","yes","yes","yes","no","average","no",0.00343536696836151
"3502","f","_3","high","no","yes","yes","yes","no","average","no",0.011211809985984
"3503","m","_4","high","no","yes","yes","yes","no","average","no",0.00111002390681127
"3504","f","_4","high","no","yes","yes","yes","no","average","no",0.00252795942078628
"3505","m","_1","low","yes","no","yes","yes","no","average","no",0.000114834907329992
"3506","f","_1","low","yes","no","yes","yes","no","average","no",0.000240744109545038
"3507","m","_2","low","yes","no","yes","yes","no","average","no",0.0113163692492966
"3508","f","_2","low","yes","no","yes","yes","no","average","no",0.02063903662529
"3509","m","_3","low","yes","no","yes","yes","no","average","no",0.0783271578944825
"3510","f","_3","low","yes","no","yes","yes","no","average","no",0.155107758014245
"3511","m","_4","low","yes","no","yes","yes","no","average","no",0.0210189995359205
"3512","f","_4","low","yes","no","yes","yes","no","average","no",0.029044798319475
"3513","m","_1","middle","yes","no","yes","yes","no","average","no",0.00205446750227137
"3514","f","_1","middle","yes","no","yes","yes","no","average","no",0.00639051098425544
"3515","m","_2","middle","yes","no","yes","yes","no","average","no",0.0638754537949831
"3516","f","_2","middle","yes","no","yes","yes","no","average","no",0.172850593319471
"3517","m","_3","middle","yes","no","yes","yes","no","average","no",0.260491341820414
"3518","f","_3","middle","yes","no","yes","yes","no","average","no",0.76536572425126
"3519","m","_4","middle","yes","no","yes","yes","no","average","no",0.05026754743271
"3520","f","_4","middle","yes","no","yes","yes","no","average","no",0.103062004553813
"3521","m","_1","high","yes","no","yes","yes","no","average","no",0.00194305093714736
"3522","f","_1","high","yes","no","yes","yes","no","average","no",0.00519815796604996
"3523","m","_2","high","yes","no","yes","yes","no","average","no",0.038007552496055
"3524","f","_2","high","yes","no","yes","yes","no","average","no",0.0884577233484964
"3525","m","_3","high","yes","no","yes","yes","no","average","no",0.114664191081751
"3526","f","_3","high","yes","no","yes","yes","no","average","no",0.289756045176079
"3527","m","_4","high","yes","no","yes","yes","no","average","no",0.0278127090741846
"3528","f","_4","high","yes","no","yes","yes","no","average","no",0.049043692346207
"3529","m","_1","low","no","no","yes","yes","no","average","no",3.32013172844231e-06
"3530","f","_1","low","no","no","yes","yes","no","average","no",6.34442016458551e-06
"3531","m","_2","low","no","no","yes","yes","no","average","no",0.000210449133848619
"3532","f","_2","low","no","no","yes","yes","no","average","no",0.00034985197569955
"3533","m","_3","low","no","no","yes","yes","no","average","no",0.0013461032033917
"3534","f","_3","low","no","no","yes","yes","no","average","no",0.00242970969224819
"3535","m","_4","low","no","no","yes","yes","no","average","no",0.000501601202895795
"3536","f","_4","low","no","no","yes","yes","no","average","no",0.000631785668699586
"3537","m","_1","middle","no","no","yes","yes","no","average","no",7.4465610270902e-05
"3538","f","_1","middle","no","no","yes","yes","no","average","no",0.000211128537390842
"3539","m","_2","middle","no","no","yes","yes","no","average","no",0.00148918659313224
"3540","f","_2","middle","no","no","yes","yes","no","average","no",0.00367316865925868
"3541","m","_3","middle","no","no","yes","yes","no","average","no",0.00561221588383127
"3542","f","_3","middle","no","no","yes","yes","no","average","no",0.0150302069768409
"3543","m","_4","middle","no","no","yes","yes","no","average","no",0.00150386659132526
"3544","f","_4","middle","no","no","yes","yes","no","average","no",0.00281044490967356
"3545","m","_1","high","no","no","yes","yes","no","average","no",9.9393266151125e-05
"3546","f","_1","high","no","no","yes","yes","no","average","no",0.000242369030571335
"3547","m","_2","high","no","no","yes","yes","no","average","no",0.00125055075404253
"3548","f","_2","high","no","no","yes","yes","no","average","no",0.00265290716327805
"3549","m","_3","high","no","no","yes","yes","no","average","no",0.00348646401109856
"3550","f","_3","high","no","no","yes","yes","no","average","no",0.00803054013088441
"3551","m","_4","high","no","no","yes","yes","no","average","no",0.00117430580398113
"3552","f","_4","high","no","no","yes","yes","no","average","no",0.00188745214888792
"3553","m","_1","low","yes","yes","no","yes","no","average","no",0.0164596660759701
"3554","f","_1","low","yes","yes","no","yes","no","average","no",0.0352967039784902
"3555","m","_2","low","yes","yes","no","yes","no","average","no",0.881581698118277
"3556","f","_2","low","yes","yes","no","yes","no","average","no",1.64466050856086
"3557","m","_3","low","yes","yes","no","yes","no","average","no",4.27300010519812
"3558","f","_3","low","yes","yes","no","yes","no","average","no",8.65536610620145
"3559","m","_4","low","yes","yes","no","yes","no","average","no",1.37955637326015
"3560","f","_4","low","yes","yes","no","yes","no","average","no",1.94996655873382
"3561","m","_1","middle","yes","yes","no","yes","no","average","no",0.106287044969118
"3562","f","_1","middle","yes","yes","no","yes","no","average","no",0.338180085401458
"3563","m","_2","middle","yes","yes","no","yes","no","average","no",1.7960706459774
"3564","f","_2","middle","yes","yes","no","yes","no","average","no",4.97154847179096
"3565","m","_3","middle","yes","yes","no","yes","no","average","no",5.12917821227429
"3566","f","_3","middle","yes","yes","no","yes","no","average","no",15.4154033255049
"3567","m","_4","middle","yes","yes","no","yes","no","average","no",1.19082808468418
"3568","f","_4","middle","yes","yes","no","yes","no","average","no",2.49741861413571
"3569","m","_1","high","yes","yes","no","yes","no","average","no",0.311439110969071
"3570","f","_1","high","yes","yes","no","yes","no","average","no",0.852255524718599
"3571","m","_2","high","yes","yes","no","yes","no","average","no",3.31106135813975
"3572","f","_2","high","yes","yes","no","yes","no","average","no",7.88250889396711
"3573","m","_3","high","yes","yes","no","yes","no","average","no",6.99504021896058
"3574","f","_3","high","yes","yes","no","yes","no","average","no",18.0811603066635
"3575","m","_4","high","yes","yes","no","yes","no","average","no",2.04132697006513
"3576","f","_4","high","yes","yes","no","yes","no","average","no",3.68200036191511
"3577","m","_1","low","no","yes","no","yes","no","average","no",0.00129294039728144
"3578","f","_1","low","no","yes","no","yes","no","average","no",0.00252724015697913
"3579","m","_2","low","no","yes","no","yes","no","average","no",0.0445429208827564
"3580","f","_2","low","no","yes","no","yes","no","average","no",0.0757438310305342
"3581","m","_3","low","no","yes","no","yes","no","average","no",0.199514740144429
"3582","f","_3","low","no","yes","no","yes","no","average","no",0.368368429203281
"3583","m","_4","low","no","yes","no","yes","no","average","no",0.0894462370199775
"3584","f","_4","low","no","yes","no","yes","no","average","no",0.115240374911365
"3585","m","_1","middle","no","yes","no","yes","no","average","no",0.0104667753739623
"3586","f","_1","middle","no","yes","no","yes","no","average","no",0.0303553662330096
"3587","m","_2","middle","no","yes","no","yes","no","average","no",0.113766560485228
"3588","f","_2","middle","no","yes","no","yes","no","average","no",0.287036924176976
"3589","m","_3","middle","no","yes","no","yes","no","average","no",0.30023751617913
"3590","f","_3","middle","no","yes","no","yes","no","average","no",0.822483014917922
"3591","m","_4","middle","no","yes","no","yes","no","average","no",0.0967936300942836
"3592","f","_4","middle","no","yes","no","yes","no","average","no",0.185030758788078
"3593","m","_1","high","no","yes","no","yes","no","average","no",0.04328346509919
"3594","f","_1","high","no","yes","no","yes","no","average","no",0.107962658929337
"3595","m","_2","high","no","yes","no","yes","no","average","no",0.295988434209762
"3596","f","_2","high","no","yes","no","yes","no","average","no",0.642283637380815
"3597","m","_3","high","no","yes","no","yes","no","average","no",0.577861399279679
"3598","f","_3","high","no","yes","no","yes","no","average","no",1.36149058355777
"3599","m","_4","high","no","yes","no","yes","no","average","no",0.234167479785949
"3600","f","_4","high","no","yes","no","yes","no","average","no",0.384992892207156
"3601","m","_1","low","yes","no","no","yes","no","average","no",0.0100422330529833
"3602","f","_1","low","yes","no","no","yes","no","average","no",0.0151984887088226
"3603","m","_2","low","yes","no","no","yes","no","average","no",0.80373751440593
"3604","f","_2","low","yes","no","no","yes","no","average","no",1.05824180760065
"3605","m","_3","low","yes","no","no","yes","no","average","no",3.66739052846386
"3606","f","_3","low","yes","no","no","yes","no","average","no",5.24284085216488
"3607","m","_4","low","yes","no","no","yes","no","average","no",1.23424259803413
"3608","f","_4","low","yes","no","no","yes","no","average","no",1.23124709744304
"3609","m","_1","middle","yes","no","no","yes","no","average","no",0.113512651211215
"3610","f","_1","middle","yes","no","no","yes","no","average","no",0.254899474825587
"3611","m","_2","middle","yes","no","no","yes","no","average","no",2.86635348622554
"3612","f","_2","middle","yes","no","no","yes","no","average","no",5.5995739894695
"3613","m","_3","middle","yes","no","no","yes","no","average","no",7.70595916027795
"3614","f","_3","middle","yes","no","no","yes","no","average","no",16.3452204761992
"3615","m","_4","middle","yes","no","no","yes","no","average","no",1.86493975420339
"3616","f","_4","middle","yes","no","no","yes","no","average","no",2.76034940999308
"3617","m","_1","high","yes","no","no","yes","no","average","no",0.225488726180683
"3618","f","_1","high","yes","no","no","yes","no","average","no",0.435490298166347
"3619","m","_2","high","yes","no","no","yes","no","average","no",3.5822946902385
"3620","f","_2","high","yes","no","no","yes","no","average","no",6.01887780988689
"3621","m","_3","high","yes","no","no","yes","no","average","no",7.12454080088089
"3622","f","_3","high","yes","no","no","yes","no","average","no",12.9972039990031
"3623","m","_4","high","yes","no","no","yes","no","average","no",2.1672851712803
"3624","f","_4","high","yes","no","no","yes","no","average","no",2.75895292079379
"3625","m","_1","low","no","no","no","yes","no","average","no",0.000453478527904174
"3626","f","_1","low","no","no","no","yes","no","average","no",0.000625578354975779
"3627","m","_2","low","no","no","no","yes","no","average","no",0.0233452921782424
"3628","f","_2","low","no","no","no","yes","no","average","no",0.0280172087293243
"3629","m","_3","low","no","no","no","yes","no","average","no",0.0984392258982042
"3630","f","_3","low","no","no","no","yes","no","average","no",0.128272211389744
"3631","m","_4","low","no","no","no","yes","no","average","no",0.0460036299720417
"3632","f","_4","low","no","no","no","yes","no","average","no",0.0418303661665736
"3633","m","_1","middle","no","no","no","yes","no","average","no",0.00642607493817959
"3634","f","_1","middle","no","no","no","yes","no","average","no",0.0131530156124609
"3635","m","_2","middle","no","no","no","yes","no","average","no",0.104373418588892
"3636","f","_2","middle","no","no","no","yes","no","average","no",0.185853192032815
"3637","m","_3","middle","no","no","no","yes","no","average","no",0.259306151876498
"3638","f","_3","middle","no","no","no","yes","no","average","no",0.501339330362943
"3639","m","_4","middle","no","no","no","yes","no","average","no",0.0871427905950462
"3640","f","_4","middle","no","no","no","yes","no","average","no",0.117567042223605
"3641","m","_1","high","no","no","no","yes","no","average","no",0.0180153478055752
"3642","f","_1","high","no","no","no","yes","no","average","no",0.0317140114341949
"3643","m","_2","high","no","no","no","yes","no","average","no",0.18409320945998
"3644","f","_2","high","no","no","no","yes","no","average","no",0.281933616942814
"3645","m","_3","high","no","no","no","yes","no","average","no",0.338344634980759
"3646","f","_3","high","no","no","no","yes","no","average","no",0.562609716480822
"3647","m","_4","high","no","no","no","yes","no","average","no",0.142921977107931
"3648","f","_4","high","no","no","no","yes","no","average","no",0.16583726314106
"3649","m","_1","low","yes","yes","yes","no","no","average","no",0.000892560868174202
"3650","f","_1","low","yes","yes","yes","no","no","average","no",0.00337447218192623
"3651","m","_2","low","yes","yes","yes","no","no","average","no",0.00494635891670703
"3652","f","_2","low","yes","yes","yes","no","no","average","no",0.0162687506395494
"3653","m","_3","low","yes","yes","yes","no","no","average","no",0.0168547804744261
"3654","f","_3","low","yes","yes","yes","no","no","average","no",0.0601908555978922
"3655","m","_4","low","yes","yes","yes","no","no","average","no",0.00469840718354551
"3656","f","_4","low","yes","yes","yes","no","no","average","no",0.0117082837972314
"3657","m","_1","middle","yes","yes","yes","no","no","average","no",0.00756639959003117
"3658","f","_1","middle","yes","yes","yes","no","no","average","no",0.0424435642524193
"3659","m","_2","middle","yes","yes","yes","no","no","average","no",0.0132293526659961
"3660","f","_2","middle","yes","yes","yes","no","no","average","no",0.0645597343042413
"3661","m","_3","middle","yes","yes","yes","no","no","average","no",0.0265601243377421
"3662","f","_3","middle","yes","yes","yes","no","no","average","no",0.140731748777671
"3663","m","_4","middle","yes","yes","yes","no","no","average","no",0.00532417579397444
"3664","f","_4","middle","yes","yes","yes","no","no","average","no",0.0196856400479294
"3665","m","_1","high","yes","yes","yes","no","no","average","no",0.0188295293982785
"3666","f","_1","high","yes","yes","yes","no","no","average","no",0.0908429057940169
"3667","m","_2","high","yes","yes","yes","no","no","average","no",0.0207128462951713
"3668","f","_2","high","yes","yes","yes","no","no","average","no",0.0869344479018566
"3669","m","_3","high","yes","yes","yes","no","no","average","no",0.030763086418627
"3670","f","_3","high","yes","yes","yes","no","no","average","no",0.140191235649172
"3671","m","_4","high","yes","yes","yes","no","no","average","no",0.00775127716143251
"3672","f","_4","high","yes","yes","yes","no","no","average","no",0.0246490052265718
"3673","m","_1","low","no","yes","yes","no","no","average","no",2.47262512594036e-05
"3674","f","_1","low","no","yes","yes","no","no","average","no",8.52081554970001e-05
"3675","m","_2","low","no","yes","yes","no","no","average","no",8.81383069704465e-05
"3676","f","_2","low","no","yes","yes","no","no","average","no",0.000264233669802056
"3677","m","_3","low","no","yes","yes","no","no","average","no",0.000277541630037466
"3678","f","_3","low","no","yes","yes","no","no","average","no",0.000903421511321445
"3679","m","_4","low","no","yes","yes","no","no","average","no",0.000107432634413088
"3680","f","_4","low","no","yes","yes","no","no","average","no",0.000244024645584248
"3681","m","_1","middle","no","yes","yes","no","no","average","no",0.000262775454011879
"3682","f","_1","middle","no","yes","yes","no","no","average","no",0.00134357602467468
"3683","m","_2","middle","no","yes","yes","no","no","average","no",0.000295524001058238
"3684","f","_2","middle","no","yes","yes","no","no","average","no",0.00131453082567322
"3685","m","_3","middle","no","yes","yes","no","no","average","no",0.00054828987291876
"3686","f","_3","middle","no","yes","yes","no","no","average","no",0.00264805548897346
"3687","m","_4","middle","no","yes","yes","no","no","average","no",0.000152620561348978
"3688","f","_4","middle","no","yes","yes","no","no","average","no",0.000514357499165093
"3689","m","_1","high","no","yes","yes","no","no","average","no",0.000922892862333291
"3690","f","_1","high","no","yes","yes","no","no","average","no",0.0040584267805338
"3691","m","_2","high","no","yes","yes","no","no","average","no",0.000652995586070839
"3692","f","_2","high","no","yes","yes","no","no","average","no",0.00249814268435827
"3693","m","_3","high","no","yes","yes","no","no","average","no",0.000896244132268392
"3694","f","_3","high","no","yes","yes","no","no","average","no",0.0037228210410627
"3695","m","_4","high","no","yes","yes","no","no","average","no",0.000313581349961232
"3696","f","_4","high","no","yes","yes","no","no","average","no",0.00090893166293213
"3697","m","_1","low","yes","no","yes","no","no","average","no",0.00609528584886848
"3698","f","_1","low","yes","no","yes","no","no","average","no",0.0162636891143054
"3699","m","_2","low","yes","no","yes","no","no","average","no",0.0504759218783143
"3700","f","_2","low","yes","no","yes","no","no","average","no",0.117168214672757
"3701","m","_3","low","yes","no","yes","no","no","average","no",0.161917695894777
"3702","f","_3","low","yes","no","yes","no","no","average","no",0.408092589265439
"3703","m","_4","low","yes","no","yes","no","no","average","no",0.0470498984630844
"3704","f","_4","low","yes","no","yes","no","no","average","no",0.0827481429908358
"3705","m","_1","middle","yes","no","yes","no","no","average","no",0.0904482496355175
"3706","f","_1","middle","yes","no","yes","no","no","average","no",0.358079713709146
"3707","m","_2","middle","yes","no","yes","no","no","average","no",0.236315324663476
"3708","f","_2","middle","yes","no","yes","no","no","average","no",0.813901788944248
"3709","m","_3","middle","yes","no","yes","no","no","average","no",0.446638315845443
"3710","f","_3","middle","yes","no","yes","no","no","average","no",1.67022482576762
"3711","m","_4","middle","yes","no","yes","no","no","average","no",0.0933286715314579
"3712","f","_4","middle","yes","no","yes","no","no","average","no",0.243539390027842
"3713","m","_1","high","yes","no","yes","no","no","average","no",0.152594228354691
"3714","f","_1","high","yes","no","yes","no","no","average","no",0.519573073306407
"3715","m","_2","high","yes","no","yes","no","no","average","no",0.250830776211215
"3716","f","_2","high","yes","no","yes","no","no","average","no",0.74300188726064
"3717","m","_3","high","yes","no","yes","no","no","average","no",0.350706267102845
"3718","f","_3","high","yes","no","yes","no","no","average","no",1.12795418968779
"3719","m","_4","high","yes","no","yes","no","no","average","no",0.0921135905825558
"3720","f","_4","high","yes","no","yes","no","no","average","no",0.206731577660845
"3721","m","_1","low","no","no","yes","no","no","average","no",9.70696492738745e-05
"3722","f","_1","low","no","no","yes","no","no","average","no",0.000236082243382374
"3723","m","_2","low","no","no","yes","no","no","average","no",0.000517049693021394
"3724","f","_2","low","no","no","yes","no","no","average","no",0.00109398839221699
"3725","m","_3","low","no","no","yes","no","no","average","no",0.00153273931347048
"3726","f","_3","low","no","no","yes","no","no","average","no",0.0035211746479173
"3727","m","_4","low","no","no","yes","no","no","average","no",0.000618462272052228
"3728","f","_4","low","no","no","yes","no","no","average","no",0.000991442778163103
"3729","m","_1","middle","no","no","yes","no","no","average","no",0.00180577915817763
"3730","f","_1","middle","no","no","yes","no","no","average","no",0.00651626988767375
"3731","m","_2","middle","no","no","yes","no","no","average","no",0.00303469463803973
"3732","f","_2","middle","no","no","yes","no","no","average","no",0.0095268645563662
"3733","m","_3","middle","no","no","yes","no","no","average","no",0.00530035606366546
"3734","f","_3","middle","no","no","yes","no","no","average","no",0.0180667019116241
"3735","m","_4","middle","no","no","yes","no","no","average","no",0.00153795876469987
"3736","f","_4","middle","no","no","yes","no","no","average","no",0.00365808420100991
"3737","m","_1","high","no","no","yes","no","no","average","no",0.00429950913572514
"3738","f","_1","high","no","no","yes","no","no","average","no",0.0133438847041393
"3739","m","_2","high","no","no","yes","no","no","average","no",0.00454590371477481
"3740","f","_2","high","no","no","yes","no","no","average","no",0.0122739458791384
"3741","m","_3","high","no","no","yes","no","no","average","no",0.00587366122471408
"3742","f","_3","high","no","no","yes","no","no","average","no",0.0172191498457204
"3743","m","_4","high","no","no","yes","no","no","average","no",0.00214224736890911
"3744","f","_4","high","no","no","yes","no","no","average","no",0.00438235547001732
"3745","m","_1","low","yes","yes","no","no","no","average","no",0.0788260623149253
"3746","f","_1","low","yes","yes","no","no","no","average","no",0.215142497506852
"3747","m","_2","low","yes","yes","no","no","no","average","no",0.354787552162996
"3748","f","_2","low","yes","yes","no","no","no","average","no",0.842413492274645
"3749","m","_3","low","yes","yes","no","no","no","average","no",0.79697281760353
"3750","f","_3","low","yes","yes","no","no","no","average","no",2.05465679732195
"3751","m","_4","low","yes","yes","no","no","no","average","no",0.278621586449401
"3752","f","_4","low","yes","yes","no","no","no","average","no",0.501239990873187
"3753","m","_1","middle","yes","yes","no","no","no","average","no",0.422191886077545
"3754","f","_1","middle","yes","yes","no","no","no","average","no",1.7097035771124
"3755","m","_2","middle","yes","yes","no","no","no","average","no",0.599528676853564
"3756","f","_2","middle","yes","yes","no","no","no","average","no",2.11213398911232
"3757","m","_3","middle","yes","yes","no","no","no","average","no",0.793485750587323
"3758","f","_3","middle","yes","yes","no","no","no","average","no",3.03521511614262
"3759","m","_4","middle","yes","yes","no","no","no","average","no",0.19948264364437
"3760","f","_4","middle","yes","yes","no","no","no","average","no",0.532464467890699
"3761","m","_1","high","yes","yes","no","no","no","average","no",2.20676319211672
"3762","f","_1","high","yes","yes","no","no","no","average","no",7.68591623281054
"3763","m","_2","high","yes","yes","no","no","no","average","no",1.97154550691627
"3764","f","_2","high","yes","yes","no","no","no","average","no",5.97375335691985
"3765","m","_3","high","yes","yes","no","no","no","average","no",1.9303434662889
"3766","f","_3","high","yes","yes","no","no","no","average","no",6.35058761184981
"3767","m","_4","high","yes","yes","no","no","no","average","no",0.609988504773638
"3768","f","_4","high","yes","yes","no","no","no","average","no",1.40034854761043
"3769","m","_1","low","no","yes","no","no","no","average","no",0.00341063550969816
"3770","f","_1","low","no","yes","no","no","no","average","no",0.00848489669906765
"3771","m","_2","low","no","yes","no","no","no","average","no",0.00987398568334501
"3772","f","_2","low","no","yes","no","no","no","average","no",0.0213699895330269
"3773","m","_3","low","no","yes","no","no","no","average","no",0.0204971549800866
"3774","f","_3","low","no","yes","no","no","no","average","no",0.0481664059137274
"3775","m","_4","low","no","yes","no","no","no","average","no",0.00995051080921682
"3776","f","_4","low","no","yes","no","no","no","average","no",0.0163166577777137
"3777","m","_1","middle","no","yes","no","no","no","average","no",0.0229007890355603
"3778","f","_1","middle","no","yes","no","no","no","average","no",0.0845310493316377
"3779","m","_2","middle","no","yes","no","no","no","average","no",0.0209174705768732
"3780","f","_2","middle","no","yes","no","no","no","average","no",0.0671700307747838
"3781","m","_3","middle","no","yes","no","no","no","average","no",0.0255837553982077
"3782","f","_3","middle","no","yes","no","no","no","average","no",0.089200957231408
"3783","m","_4","middle","no","yes","no","no","no","average","no",0.00893122060070579
"3784","f","_4","middle","no","yes","no","no","no","average","no",0.0217295738790219
"3785","m","_1","high","no","yes","no","no","no","average","no",0.168932260800372
"3786","f","_1","high","no","yes","no","no","no","average","no",0.536299492418177
"3787","m","_2","high","no","yes","no","no","no","average","no",0.0970783331027544
"3788","f","_2","high","no","yes","no","no","no","average","no",0.268112874396517
"3789","m","_3","high","no","yes","no","no","no","average","no",0.0878367081351578
"3790","f","_3","high","no","yes","no","no","no","average","no",0.263396651491816
"3791","m","_4","high","no","yes","no","no","no","average","no",0.0385428346199488
"3792","f","_4","high","no","yes","no","no","no","average","no",0.0806516064689857
"3793","m","_1","low","yes","no","no","no","no","average","no",0.31056293736543
